time_period,time_identifier,geographic_level,country_code,country_name,institution_group,institution_type,cohort_level_group,cohort_level,characteristic_group,characteristic,data_type,version,inst_count,cohort,overall,education,he,fe,fel3,fel2,fel1,other_edu,ind,non_des,ssf,sfc,spec_prov,edu_combo,appren,appl4,appl3,appl2,all_work,all_notsust,notsust,notsust_ben,only_ben,all_unknown,unknown_id,unknown
201213,Academic year,National,E92000001,England,State-funded mainstream colleges,Total,Level 3,Level 3 approved,Ethnicity Major,Asian or Asian British,Number of pupils,Revised,z,11851,10139,8757,6820,1524,z,z,z,413,34,0,21,357,0,1,299,5,100,194,1083,1400,329,780,291,312,265,47
201213,Academic year,National,E92000001,England,State-funded mainstream schools & colleges,Total,Level 3,Level 3 approved,Ethnicity Minor,White British,Number of pupils,Revised,z,258817,228804,145463,114931,24092,z,z,z,6451,190,0,4108,2082,21,50,15564,337,5677,9550,67777,25667,7833,13951,3883,4346,3720,626
201213,Academic year,National,E92000001,England,State-funded mainstream schools & colleges,Total,Level 3,Level 3 approved,Ethnicity Minor,Gypsy Roma,Number of pupils,Revised,z,53,33,14,8,6,z,z,z,0,0,0,0,0,0,0,5,0,1,4,14,17,7,7,3,3,2,1
201213,Academic year,National,E92000001,England,State-funded mainstream schools & colleges,Total,Level 3,Level 3 approved,Ethnicity Minor,Any other mixed background,Number of pupils,Revised,z,4089,3531,2711,2170,401,z,z,z,140,17,0,93,29,1,0,106,2,32,72,714,426,143,217,66,132,116,16
201213,Academic year,National,E92000001,England,State-funded mainstream schools,Total,Level 3,Level 3 approved,Ethnicity Minor,White and Asian,Number of pupils,Revised,z,1473,1302,1073,933,93,z,z,z,47,2,0,43,2,0,0,40,1,14,25,189,130,50,60,20,41,38,3
201213,Academic year,National,E92000001,England,State-funded mainstream schools & colleges,Total,Level 3,Level 3 approved,Ethnicity Minor,White and Black Caribbean,Percentage,Revised,z,3199,85.7,57.6,42.5,12.8,z,z,z,2.3,0.1,0,1.5,0.8,0,0,4.4,0.1,1.5,2.8,23.7,12.3,3.3,7,2,2,1.8,0.2
201213,Academic year,National,E92000001,England,State-funded mainstream schools & colleges,Total,Level 3,Level 3 approved,Ethnicity Major,Black or Black British,Percentage,Revised,z,14749,87,74.8,61.6,9.7,z,z,z,3.5,0.2,0,2.1,1,~,~,2.6,~,0.8,1.7,9.7,9.7,2.9,5,1.8,3.3,2.4,0.8
201213,Academic year,National,E92000001,England,State-funded mainstream schools,Total,Level 3,Level 3 approved,Ethnicity Major,Mixed Dual background,Percentage,Revised,z,5960,88.4,70,59.1,7.1,z,z,z,3.8,0.3,0,3.3,0.2,~,0,2.8,0.1,0.8,1.9,15.6,8.3,3.4,3.8,1.2,3.3,2.9,0.4
201213,Academic year,National,E92000001,England,State-funded mainstream schools,Total,Level 3,Level 3 approved,Ethnicity Major,Asian or Asian British,Percentage,Revised,z,16863,88.4,78.6,69.1,4.5,z,z,z,5,0.6,0,4.3,0.1,~,~,2,0.1,0.7,1.2,7.8,8,2.6,3.5,1.9,3.6,3.1,0.6
201213,Academic year,National,E92000001,England,State-funded mainstream schools,Total,Level 3,Level 3 approved,Ethnicity Major,Black or Black British,Percentage,Revised,z,7591,88.4,77.5,67.1,5.8,z,z,z,4.5,0.4,0,4,0.1,0,0.1,2.1,~,0.7,1.4,8.8,7.9,3,3.6,1.3,3.7,2.7,1
201213,Academic year,National,E92000001,England,State-funded mainstream colleges,Total,Level 3,Level 3 approved,Ethnicity Major,White,Percentage,Revised,z,135176,85.7,49.3,35.9,11.8,z,z,z,1.6,~,0,0.1,1.5,~,~,6.4,0.1,2.5,3.8,30,12.4,3.1,7.2,2.1,1.8,1.5,0.3
201213,Academic year,National,E92000001,England,State-funded mainstream schools & colleges,Total,Level 3,Level 3 approved,Ethnicity Minor,Indian,Percentage,Revised,z,10484,89.2,78.4,67.9,6.2,z,z,z,4.4,0.6,0,2.6,1.2,0,0,2.2,0.1,0.8,1.2,8.6,8,2.8,3.6,1.6,2.8,2.5,0.3
201213,Academic year,National,E92000001,England,State-funded mainstream schools & colleges,Total,Level 3,Level 3 approved,Ethnicity Minor,White and Black African,Percentage,Revised,z,1007,85.8,64.8,51.9,9.8,z,z,z,3.1,0.2,0,1.9,1,0,0,1.6,0,0.5,1.1,19.4,10.3,4.1,4.4,1.9,3.9,3.3,0.6
201213,Academic year,National,E92000001,England,State-funded mainstream colleges,Total,Level 3,Level 3 approved,Ethnicity Major,Asian or Asian British,Percentage,Revised,z,11851,85.6,73.9,57.5,12.9,z,z,z,3.5,0.3,0,0.2,3,0,~,2.5,~,0.8,1.6,9.1,11.8,2.8,6.6,2.5,2.6,2.2,0.4
201213,Academic year,National,E92000001,England,State-funded mainstream schools & colleges,Total,Level 3,Level 3 approved,Ethnicity Minor,White British,Percentage,Revised,z,258817,88.4,56.2,44.4,9.3,z,z,z,2.5,0.1,0,1.6,0.8,~,~,6,0.1,2.2,3.7,26.2,9.9,3,5.4,1.5,1.7,1.4,0.2
201213,Academic year,National,E92000001,England,State-funded mainstream schools & colleges,Total,Level 3,Level 3 approved,Ethnicity Minor,Gypsy Roma,Percentage,Revised,z,53,62.3,26.4,15.1,11.3,z,z,z,0,0,0,0,0,0,0,9.4,0,1.9,7.5,26.4,32.1,13.2,13.2,5.7,5.7,3.8,1.9
201213,Academic year,National,E92000001,England,State-funded mainstream schools & colleges,Total,Level 3,Level 3 approved,Ethnicity Minor,Any other mixed background,Percentage,Revised,z,4089,86.4,66.3,53.1,9.8,z,z,z,3.4,0.4,0,2.3,0.7,~,0,2.6,~,0.8,1.8,17.5,10.4,3.5,5.3,1.6,3.2,2.8,0.4
201213,Academic year,National,E92000001,England,State-funded mainstream schools,Total,Level 3,Level 3 approved,Ethnicity Minor,White and Asian,Percentage,Revised,z,1473,88.4,72.8,63.3,6.3,z,z,z,3.2,0.1,0,2.9,0.1,0,0,2.7,0.1,1,1.7,12.8,8.8,3.4,4.1,1.4,2.8,2.6,0.2
201213,Academic year,National,E92000001,England,State-funded mainstream schools & colleges,Total,Level 3,Level 3 approved,Ethnicity Minor,White and Black African,Number of pupils,Revised,z,1007,864,653,523,99,z,z,z,31,2,0,19,10,0,0,16,0,5,11,195,104,41,44,19,39,33,6
201213,Academic year,National,E92000001,England,State-funded mainstream colleges,Total,Level 3,Level 3 approved,Ethnicity Minor,White Irish,Percentage,Revised,z,499,84.8,53.9,39.9,10.4,z,z,z,3.6,0.2,0,0,3.4,0,0,4.6,0,1.2,3.4,26.3,12,2.2,7.8,2,3.2,2.8,0.4
201213,Academic year,National,E92000001,England,State-funded mainstream colleges,Total,Level 3,Level 3 approved,Ethnicity Minor,White and Asian,Percentage,Revised,z,916,86.4,62.7,47.8,12.4,z,z,z,2.4,0.1,0,0.1,2.2,0,0,4,0,1.7,2.3,19.7,11.2,3.4,5.6,2.3,2.4,2.2,0.2
201213,Academic year,National,E92000001,England,State-funded mainstream schools,Total,Level 3,Level 3 approved,Ethnicity Minor,Bangladeshi,Percentage,Revised,z,1932,87.7,77.1,67.6,3.7,z,z,z,5.8,0.3,0,5.3,0.1,0,0.1,3.1,0.1,1.3,1.7,7.5,10,3,4.9,2.2,2.3,1.9,0.4
201213,Academic year,National,E92000001,England,State-funded mainstream schools,Total,Level 3,Level 3 approved,Ethnicity Minor,Any other Black background,Percentage,Revised,z,806,89.1,74.9,63.5,6.6,z,z,z,4.8,0.6,0,4.2,0,0,0,1.7,0,0.6,1.1,12.4,7.8,2.6,4.2,1,3.1,2.1,1
201213,Academic year,National,E92000001,England,State-funded mainstream schools,Total,Level 3,Level 3 approved,Ethnicity Minor,Chinese,Percentage,Revised,z,1317,89.3,83.2,75.2,4.7,z,z,z,3.3,0.2,0,3.1,0,0,0,0.9,0,0.3,0.6,5.2,3.9,2.5,1.1,0.3,6.8,4.1,2.7
201213,Academic year,National,E92000001,England,State-funded mainstream schools,Total,Level 3,Level 3 approved,Ethnicity Minor,Any other ethnic group,Percentage,Revised,z,2332,85.3,75.6,64.9,5.6,z,z,z,5.1,0.5,0,4.3,0.3,0,0,1.5,0,0.5,1,8.2,9,4.3,3,1.8,5.6,4.4,1.2
201213,Academic year,National,E92000001,England,State-funded mainstream colleges,Total,Level 3,Level 3 approved,Ethnicity Minor,White and Black Caribbean,Percentage,Revised,z,1742,83.5,52.1,33.9,16.8,z,z,z,1.4,0.1,0,0.1,1.2,0,0,4.1,0.1,1.4,2.6,27.4,14.8,3.3,8.9,2.6,1.7,1.4,0.3
201213,Academic year,National,E92000001,England,State-funded mainstream colleges,Total,Level 3,Level 3 approved,Ethnicity Minor,Indian,Percentage,Revised,z,3663,86.5,73.9,58.8,11.4,z,z,z,3.6,0.2,0,0.1,3.3,0,0,2.6,0.1,1.1,1.4,10,11.1,3.3,5.7,2,2.3,2.2,0.1
201213,Academic year,National,E92000001,England,State-funded mainstream colleges,Total,Level 3,Level 3 approved,Ethnicity Minor,Black African,Percentage,Revised,z,3721,88.3,80.1,65,12,z,z,z,3,0.2,0,0.2,2.6,~,0,1.8,0.1,0.6,1.1,6.4,8.9,3,4.1,1.8,2.8,2.3,0.5
201213,Academic year,National,E92000001,England,State-funded mainstream colleges,Total,Level 3,Level 3 approved,Ethnicity Minor,Chinese,Percentage,Revised,z,561,92.2,83.6,69.3,11.2,z,z,z,3,0,0,0.4,2.7,0,0,1.6,0.2,1.1,0.4,7,5.3,2.7,1.6,1.1,2.5,2.3,0.2
201213,Academic year,National,E92000001,England,State-funded mainstream schools & colleges,Total,Level 3,Level 3 approved,Ethnicity Major,Mixed Dual background,Percentage,Revised,z,10684,86.4,64.1,50.7,10.4,z,z,z,2.9,0.2,0,1.9,0.8,~,0,3.2,0.1,1.1,2.1,19,10.8,3.5,5.6,1.8,2.8,2.5,0.3
201213,Academic year,National,E92000001,England,State-funded mainstream colleges,Total,Level 3,Level 3 approved,Ethnicity Minor,Any other mixed background,Percentage,Revised,z,1655,82.9,57.7,42.1,13.5,z,z,z,2.1,0.2,0,0.3,1.5,0,0,3.5,0,1.3,2.2,21.7,14.7,3.7,8.5,2.5,2.4,2.2,0.2
201213,Academic year,National,E92000001,England,State-funded mainstream colleges,Total,Level 3,Level 3 approved,Ethnicity Minor,Bangladeshi,Percentage,Revised,z,2076,86.1,75.5,59.5,12.1,z,z,z,3.8,0.2,0,0.1,3.4,0,0,3.1,0.1,0.8,2.2,7.5,12,2.5,7.4,2.1,1.9,1.6,0.3
201213,Academic year,National,E92000001,England,State-funded mainstream colleges,Total,Level 3,Level 3 approved,Ethnicity Minor,White Irish,Number of pupils,Revised,z,499,423,269,199,52,z,z,z,18,1,0,0,17,0,0,23,0,6,17,131,60,11,39,10,16,14,2
201213,Academic year,National,E92000001,England,State-funded mainstream colleges,Total,Level 3,Level 3 approved,Ethnicity Minor,White and Asian,Number of pupils,Revised,z,916,791,574,438,114,z,z,z,22,1,0,1,20,0,0,37,0,16,21,180,103,31,51,21,22,20,2
201213,Academic year,National,E92000001,England,State-funded mainstream schools,Total,Level 3,Level 3 approved,Ethnicity Minor,Bangladeshi,Number of pupils,Revised,z,1932,1694,1490,1306,72,z,z,z,112,6,0,103,2,0,1,59,1,25,33,145,194,57,95,42,44,36,8
201213,Academic year,National,E92000001,England,State-funded mainstream schools,Total,Level 3,Level 3 approved,Ethnicity Minor,Any other Black background,Number of pupils,Revised,z,806,718,604,512,53,z,z,z,39,5,0,34,0,0,0,14,0,5,9,100,63,21,34,8,25,17,8
201213,Academic year,National,E92000001,England,State-funded mainstream schools,Total,Level 3,Level 3 approved,Ethnicity Minor,Chinese,Number of pupils,Revised,z,1317,1176,1096,991,62,z,z,z,43,2,0,41,0,0,0,12,0,4,8,68,51,33,14,4,90,54,36
201213,Academic year,National,E92000001,England,State-funded mainstream schools,Total,Level 3,Level 3 approved,Ethnicity Minor,Any other ethnic group,Number of pupils,Revised,z,2332,1990,1763,1513,130,z,z,z,120,12,0,101,7,0,0,36,0,12,24,191,211,101,69,41,131,102,29
201213,Academic year,National,E92000001,England,State-funded mainstream colleges,Total,Level 3,Level 3 approved,Ethnicity Minor,White and Black Caribbean,Number of pupils,Revised,z,1742,1455,907,591,292,z,z,z,24,1,0,2,21,0,0,71,1,24,46,477,258,57,155,46,29,24,5
201213,Academic year,National,E92000001,England,State-funded mainstream colleges,Total,Level 3,Level 3 approved,Ethnicity Minor,Indian,Number of pupils,Revised,z,3663,3170,2706,2155,418,z,z,z,133,8,0,4,121,0,0,96,3,42,51,368,407,122,210,75,86,81,5
201213,Academic year,National,E92000001,England,State-funded mainstream colleges,Total,Level 3,Level 3 approved,Ethnicity Minor,Black African,Number of pupils,Revised,z,3721,3287,2980,2420,447,z,z,z,113,8,0,8,96,1,0,68,2,24,42,239,330,113,151,66,104,85,19
201213,Academic year,National,E92000001,England,State-funded mainstream colleges,Total,Level 3,Level 3 approved,Ethnicity Minor,Chinese,Number of pupils,Revised,z,561,517,469,389,63,z,z,z,17,0,0,2,15,0,0,9,1,6,2,39,30,15,9,6,14,13,1
201213,Academic year,National,E92000001,England,State-funded mainstream schools & colleges,Total,Level 3,Level 3 approved,Ethnicity Major,Mixed Dual background,Number of pupils,Revised,z,10684,9228,6853,5422,1116,z,z,z,315,24,0,204,86,1,0,340,6,114,220,2035,1157,371,596,190,299,265,34
201213,Academic year,National,E92000001,England,State-funded mainstream colleges,Total,Level 3,Level 3 approved,Ethnicity Minor,Any other mixed background,Number of pupils,Revised,z,1655,1372,955,697,224,z,z,z,34,4,0,5,25,0,0,58,0,22,36,359,243,61,140,42,40,37,3
201213,Academic year,National,E92000001,England,State-funded mainstream colleges,Total,Level 3,Level 3 approved,Ethnicity Minor,Bangladeshi,Number of pupils,Revised,z,2076,1788,1567,1236,252,z,z,z,79,5,0,3,71,0,0,65,2,17,46,156,249,52,154,43,39,33,6
201213,Academic year,National,E92000001,England,State-funded mainstream colleges,Total,Level 3,Level 3 approved,Gender,Female,Number of pupils,Revised,z,95132,82455,51134,37671,11754,z,z,z,1709,65,0,82,1544,6,12,4481,68,1252,3161,26840,10556,2935,5756,1865,2121,1269,852
201213,Academic year,National,E92000001,England,State-funded mainstream colleges,Total,Level 3,Level 3 approved,FSM Y11 Status,FSM eligible,Number of pupils,Revised,z,19580,15529,11034,7533,3056,z,z,z,445,16,0,22,404,1,2,827,10,244,573,3668,3618,458,2338,822,433,323,110
201213,Academic year,National,E92000001,England,State-funded mainstream colleges,Total,Level 3,Level 3 approved,Total,Total,Number of pupils,Revised,330,176392,150104,93580,68760,21439,z,z,z,3381,141,0,164,3042,11,23,9847,193,3791,5863,46677,21501,5685,12151,3665,4787,3154,1633
201213,Academic year,National,E92000001,England,Total,Total,Level 3,Level 3 approved,Total,Total,Number of pupils,Revised,2798,382262,332228,230953,185691,33451,z,z,z,11829,2603,0,5840,3273,44,69,17996,396,6555,11045,83279,37112,13317,18252,5543,12922,8048,4874
201213,Academic year,National,E92000001,England,State-funded mainstream colleges,Total,Level 3,Level 3 approved,LLDD Provision,No identified LLDD,Number of pupils,Revised,z,151401,129484,80585,60100,17772,z,z,z,2713,122,0,130,2443,2,16,8584,177,3320,5087,40315,17752,4817,10031,2904,4165,2646,1519
201213,Academic year,National,E92000001,England,State-funded mainstream schools,Total,Level 3,Level 3 approved,Ethnicity Minor,White Irish,Number of pupils,Revised,z,831,740,569,494,46,z,z,z,29,5,0,23,1,0,0,23,0,7,16,148,73,28,32,13,18,18,0
201213,Academic year,National,E92000001,England,State-funded mainstream schools,Total,Level 3,Level 3 approved,Ethnicity Minor,Pakistani,Number of pupils,Revised,z,5115,4372,3867,3315,292,z,z,z,260,20,0,234,4,0,2,102,1,28,73,403,528,120,272,136,215,192,23
201213,Academic year,National,E92000001,England,State-funded mainstream schools,Total,Level 3,Level 3 approved,SEN Provision,No identified SEN,Number of pupils,Revised,z,157079,142393,104827,89509,9731,z,z,z,5597,299,0,5077,176,9,36,7341,183,2499,4659,30225,11315,4685,5128,1502,3371,2831,540
201213,Academic year,National,E92000001,England,State-funded mainstream colleges,Total,Level 3,Level 3 approved,Ethnicity Minor,White British,Number of pupils,Revised,z,131214,112627,64400,46921,15373,z,z,z,2106,44,0,96,1939,9,18,8537,166,3310,5061,39690,16253,4037,9501,2715,2334,1898,436
201213,Academic year,National,E92000001,England,State-funded mainstream colleges,Total,Level 3,Level 3 approved,Ethnicity Minor,Traveller of Irish Heritage,Number of pupils,Revised,z,6,5,5,3,2,z,z,z,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
201213,Academic year,National,E92000001,England,State-funded mainstream colleges,Total,Level 3,Level 3 approved,Ethnicity Minor,Any other white background,Number of pupils,Revised,z,3422,2837,1980,1441,461,z,z,z,78,13,0,3,61,0,1,120,2,47,71,737,469,134,246,89,116,102,14
201213,Academic year,National,E92000001,England,State-funded mainstream colleges,Total,Level 3,Level 3 approved,Ethnicity Minor,White and Black African,Number of pupils,Revised,z,411,341,243,172,62,z,z,z,9,0,0,0,9,0,0,7,0,2,5,91,56,20,24,12,14,12,2
201213,Academic year,National,E92000001,England,State-funded mainstream colleges,Total,Level 3,Level 3 approved,Gender,Female,Percentage,Revised,z,95132,86.7,53.8,39.6,12.4,z,z,z,1.8,0.1,0,0.1,1.6,~,~,4.7,0.1,1.3,3.3,28.2,11.1,3.1,6.1,2,2.2,1.3,0.9
201213,Academic year,National,E92000001,England,State-funded mainstream colleges,Total,Level 3,Level 3 approved,FSM Y11 Status,FSM eligible,Percentage,Revised,z,19580,79.3,56.4,38.5,15.6,z,z,z,2.3,0.1,0,0.1,2.1,~,~,4.2,0.1,1.2,2.9,18.7,18.5,2.3,11.9,4.2,2.2,1.6,0.6
201213,Academic year,National,E92000001,England,State-funded mainstream colleges,Total,Level 3,Level 3 approved,Total,Total,Percentage,Revised,330,176392,85.1,53.1,39,12.2,z,z,z,1.9,0.1,0,0.1,1.7,~,~,5.6,0.1,2.1,3.3,26.5,12.2,3.2,6.9,2.1,2.7,1.8,0.9
201213,Academic year,National,E92000001,England,Total,Total,Level 3,Level 3 approved,Total,Total,Percentage,Revised,2798,382262,86.9,60.4,48.6,8.8,z,z,z,3.1,0.7,0,1.5,0.9,~,~,4.7,0.1,1.7,2.9,21.8,9.7,3.5,4.8,1.5,3.4,2.1,1.3
201213,Academic year,National,E92000001,England,Independent mainstream schools,Total,Level 3,Level 3 approved,Gender,Male,Percentage,Revised,z,18290,79,66.7,57.9,1.7,z,z,z,7,6.9,0,0.1,0.1,~,~,0.6,~,0.3,0.3,11.7,8.6,7.5,0.8,0.3,12.4,5.4,7
201213,Academic year,National,E92000001,England,State-funded mainstream colleges,Total,Level 3,Level 3 approved,LLDD Provision,No identified LLDD,Percentage,Revised,z,151401,85.5,53.2,39.7,11.7,z,z,z,1.8,0.1,0,0.1,1.6,~,~,5.7,0.1,2.2,3.4,26.6,11.7,3.2,6.6,1.9,2.8,1.7,1
201213,Academic year,National,E92000001,England,State-funded mainstream schools,Total,Level 3,Level 3 approved,Ethnicity Minor,White Irish,Percentage,Revised,z,831,89,68.5,59.4,5.5,z,z,z,3.5,0.6,0,2.8,0.1,0,0,2.8,0,0.8,1.9,17.8,8.8,3.4,3.9,1.6,2.2,2.2,0
201213,Academic year,National,E92000001,England,State-funded mainstream schools,Total,Level 3,Level 3 approved,Ethnicity Minor,Pakistani,Percentage,Revised,z,5115,85.5,75.6,64.8,5.7,z,z,z,5.1,0.4,0,4.6,0.1,0,~,2,~,0.5,1.4,7.9,10.3,2.3,5.3,2.7,4.2,3.8,0.4
201213,Academic year,National,E92000001,England,State-funded mainstream schools,Total,Level 3,Level 3 approved,SEN Provision,No identified SEN,Percentage,Revised,z,157079,90.7,66.7,57,6.2,z,z,z,3.6,0.2,0,3.2,0.1,~,~,4.7,0.1,1.6,3,19.2,7.2,3,3.3,1,2.1,1.8,0.3
201213,Academic year,National,E92000001,England,State-funded mainstream colleges,Total,Level 3,Level 3 approved,Ethnicity Minor,White British,Percentage,Revised,z,131214,85.8,49.1,35.8,11.7,z,z,z,1.6,~,0,0.1,1.5,~,~,6.5,0.1,2.5,3.9,30.2,12.4,3.1,7.2,2.1,1.8,1.4,0.3
201213,Academic year,National,E92000001,England,Independent mainstream schools,Total,Level 3,Level 3 approved,Gender,Male,Number of pupils,Revised,z,18290,14451,12194,10595,313,z,z,z,1289,1261,0,12,13,1,2,115,7,56,52,2142,1578,1370,151,57,2261,983,1278
201213,Academic year,National,E92000001,England,State-funded mainstream schools,Total,Level 3,Level 3 approved,SEN Provision,Identified SEN,Number of pupils,Revised,z,12316,10552,7679,5749,1308,z,z,z,625,28,0,569,17,6,5,604,11,172,421,2269,1391,391,727,273,373,319,54
201213,Academic year,National,E92000001,England,State-funded mainstream colleges,Total,Level 3,Level 3 approved,LLDD Provision,Identified LLDD,Number of pupils,Revised,z,24991,20620,12995,8660,3667,z,z,z,668,19,0,34,599,9,7,1263,16,471,776,6362,3749,868,2120,761,622,508,114
201213,Academic year,National,E92000001,England,State-funded mainstream schools,Total,Level 3,Level 3 approved,Ethnicity Minor,Traveller of Irish Heritage,Number of pupils,Revised,z,13,12,8,4,2,z,z,z,2,0,0,2,0,0,0,1,0,0,1,3,1,0,1,0,0,0,0
201213,Academic year,National,E92000001,England,State-funded mainstream schools,Total,Level 3,Level 3 approved,Ethnicity Minor,Indian,Number of pupils,Revised,z,6821,6184,5516,4965,228,z,z,z,325,53,0,267,5,0,0,132,7,47,78,536,427,175,163,89,210,182,28
201213,Academic year,National,E92000001,England,State-funded mainstream schools,Total,Level 3,Level 3 approved,Ethnicity Major,White,Number of pupils,Revised,z,133828,121558,85317,71589,9141,z,z,z,4598,169,0,4233,149,13,34,7181,177,2424,4580,29060,9882,4016,4636,1230,2388,2063,325
201213,Academic year,National,E92000001,England,State-funded mainstream schools,Total,Level 3,Level 3 approved,Ethnicity Major,Any other ethnic group,Number of pupils,Revised,z,3649,3166,2859,2504,192,z,z,z,163,14,0,142,7,0,0,48,0,16,32,259,262,134,83,45,221,156,65
201213,Academic year,National,E92000001,England,State-funded mainstream schools,Total,Level 3,Level 3 approved,Ethnicity Minor,Any other white background,Number of pupils,Revised,z,5363,4617,3672,3079,371,z,z,z,222,18,0,196,5,1,2,127,6,49,72,818,388,189,150,49,358,223,135
201213,Academic year,National,E92000001,England,State-funded mainstream schools,Total,Level 3,Level 3 approved,Ethnicity Minor,White and Black Caribbean,Number of pupils,Revised,z,1457,1285,935,767,117,z,z,z,51,1,0,46,4,0,0,70,2,23,45,280,136,49,69,18,36,34,2
201213,Academic year,National,E92000001,England,State-funded mainstream schools,Total,Level 3,Level 3 approved,Ethnicity Minor,White and Black African,Number of pupils,Revised,z,596,523,410,351,37,z,z,z,22,2,0,19,1,0,0,9,0,3,6,104,48,21,20,7,25,21,4
201213,Academic year,National,E92000001,England,State-funded mainstream schools,Total,Level 3,Level 3 approved,Ethnicity Minor,Any other mixed background,Number of pupils,Revised,z,2434,2159,1756,1473,177,z,z,z,106,13,0,88,4,1,0,48,2,10,36,355,183,82,77,24,92,79,13
201213,Academic year,National,E92000001,England,State-funded mainstream schools,Total,Level 3,Level 3 approved,Ethnicity Minor,Black Caribbean,Number of pupils,Revised,z,2009,1761,1419,1177,156,z,z,z,86,3,0,78,2,0,3,81,1,22,58,261,197,55,110,32,51,41,10
